origen,producto_insumo_codigo,producto_insumo,producto_destino_codigo,producto_destino,valor_millones_quetzales
domestico,P133,Servicios de reparación de otros bienes,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",1.34450175124373
domestico,P133,Servicios de reparación de otros bienes,P074,Otros productos químicos,1.89484527037096
domestico,P133,Servicios de reparación de otros bienes,P075,Productos farmacéuticos,7.19917167242884
domestico,P133,Servicios de reparación de otros bienes,P076,Productos de caucho y plástico,0.044406642220814
domestico,P133,Servicios de reparación de otros bienes,P077,Vidrio y productos de vidrio,0.979654004209529
domestico,P133,Servicios de reparación de otros bienes,P078,Productos de cerámica y arcilla,0
domestico,P133,Servicios de reparación de otros bienes,P079,"Cemento, cal y yeso",0.000709470416053486
domestico,P133,Servicios de reparación de otros bienes,P080,"Artículos de hormigón, cemento y yeso",0
domestico,P133,Servicios de reparación de otros bienes,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0
domestico,P133,Servicios de reparación de otros bienes,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0
domestico,P133,Servicios de reparación de otros bienes,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0
domestico,P133,Servicios de reparación de otros bienes,P084,Otros productos elaborados de metal,0.00275806526274602
domestico,P133,Servicios de reparación de otros bienes,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.92797629599375
domestico,P133,Servicios de reparación de otros bienes,P086,Electrodomésticos y sus partes,0
domestico,P133,Servicios de reparación de otros bienes,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0
domestico,P133,Servicios de reparación de otros bienes,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.486318807561965
domestico,P133,Servicios de reparación de otros bienes,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0
domestico,P133,Servicios de reparación de otros bienes,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0
domestico,P133,Servicios de reparación de otros bienes,P091,Equipo de transporte,0.486318807561965
domestico,P133,Servicios de reparación de otros bienes,P092,Muebles,0
domestico,P133,Servicios de reparación de otros bienes,P093,Otros artículos n.c.p.,1.16989702117431
domestico,P133,Servicios de reparación de otros bienes,P094,Residuos y desechos,0
domestico,P133,Servicios de reparación de otros bienes,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",32.6446362422137
domestico,P133,Servicios de reparación de otros bienes,P096,Agua natural y distribución de agua natural,0.756206751105989
domestico,P133,Servicios de reparación de otros bienes,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0
domestico,P133,Servicios de reparación de otros bienes,P098,Edificaciones residenciales,0
domestico,P133,Servicios de reparación de otros bienes,P099,Edificaciones no residenciales,0
domestico,P133,Servicios de reparación de otros bienes,P100,Obras de ingeniería civil,0
domestico,P133,Servicios de reparación de otros bienes,P101,Servicios generales y especializados de construcción,0.0372734172867334
domestico,P133,Servicios de reparación de otros bienes,P102,Servicios de comercio,71.6365072898645
domestico,P133,Servicios de reparación de otros bienes,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,5.99588489347861
domestico,P133,Servicios de reparación de otros bienes,P104,Servicio de transporte de pasajeros por vía terrestre,1.69066865634268
domestico,P133,Servicios de reparación de otros bienes,P105,Servicio de transporte de carga por vía terrestre,2.2510112623964
domestico,P133,Servicios de reparación de otros bienes,P106,Otros tipos de transporte,0.709740526105374
domestico,P133,Servicios de reparación de otros bienes,P107,Servicios de almacenamiento y depósito,0.692687919115655
domestico,P133,Servicios de reparación de otros bienes,P108,Otros servicios de apoyo al transporte,6.62111157111528
domestico,P133,Servicios de reparación de otros bienes,P109,Servicios postales y de mensajería,3.64477948518112
domestico,P133,Servicios de reparación de otros bienes,P110,Servicio de alojamiento,4.26305296333003
domestico,P133,Servicios de reparación de otros bienes,P111,Servicio de suministro de comidas y bebidas,6.47995126424284
domestico,P133,Servicios de reparación de otros bienes,P112,"Servicios de información, telecomunicaciones y radiodifusión",21.9569669101442
domestico,P133,Servicios de reparación de otros bienes,P113,Servicios de banco central,0.464397859411598
domestico,P133,Servicios de reparación de otros bienes,P114,Otros servicios financieros y servicios de banca de inversión,17.0999080742589
domestico,P133,Servicios de reparación de otros bienes,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),71.0632657552471
domestico,P133,Servicios de reparación de otros bienes,P116,"Servicios de seguro, reaseguro y fondos de pensiones",5.97355015264887
domestico,P133,Servicios de reparación de otros bienes,P117,Servicios auxiliares de la intermediación financiera,12.7819236443908
domestico,P133,Servicios de reparación de otros bienes,P118,Servicios de alquiler de vivienda,0.000874479671026789
domestico,P133,Servicios de reparación de otros bienes,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",7.60615312406006
domestico,P133,Servicios de reparación de otros bienes,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",12.6567746310623
domestico,P133,Servicios de reparación de otros bienes,P121,Servicios de tecnología de la información,4.84619865813657
domestico,P133,Servicios de reparación de otros bienes,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",10.0256699660942
domestico,P133,Servicios de reparación de otros bienes,P123,"Otros servicios profesionales, científicos y técnicos",5.49179461411494
domestico,P133,Servicios de reparación de otros bienes,P124,Servicios de publicidad y estudios de mercado,36.5364753336579
domestico,P133,Servicios de reparación de otros bienes,P125,Servicios de arrendamiento o alquiler sin operador,38.0282633170864
domestico,P133,Servicios de reparación de otros bienes,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,5.7533106356705
domestico,P133,Servicios de reparación de otros bienes,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0.877265954526987
domestico,P133,Servicios de reparación de otros bienes,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",2.86081972738196
domestico,P133,Servicios de reparación de otros bienes,P129,Servicios de limpieza,5.68750181118122
domestico,P133,Servicios de reparación de otros bienes,P130,Servicios telefónicos de centros de llamadas,11.929841714197
domestico,P133,Servicios de reparación de otros bienes,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",6.18412478595189
domestico,P133,Servicios de reparación de otros bienes,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",5.1169688222356
domestico,P133,Servicios de reparación de otros bienes,P133,Servicios de reparación de otros bienes,4.57422089398594
domestico,P133,Servicios de reparación de otros bienes,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0
domestico,P133,Servicios de reparación de otros bienes,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0
domestico,P133,Servicios de reparación de otros bienes,P136,Servicios de manufactura,0
domestico,P133,Servicios de reparación de otros bienes,P137,Servicios públicos del gobierno general,7.69945868062761
domestico,P133,Servicios de reparación de otros bienes,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0.637408065999421
domestico,P133,Servicios de reparación de otros bienes,P139,Otros servicios administrativos,1.83852550146476
domestico,P133,Servicios de reparación de otros bienes,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,4.07010812450978
domestico,P133,Servicios de reparación de otros bienes,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0.205753434040014
domestico,P133,Servicios de reparación de otros bienes,P142,Servicios de enseñanza,19.5460222702674
domestico,P133,Servicios de reparación de otros bienes,P143,Servicios de hospitalización,5.06510011923859
domestico,P133,Servicios de reparación de otros bienes,P144,Servicios médicos y dentales,4.05762530004812
domestico,P133,Servicios de reparación de otros bienes,P145,Otros servicios de atención de la salud humana,2.145730391961
domestico,P133,Servicios de reparación de otros bienes,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",6.84231575212057
domestico,P133,Servicios de reparación de otros bienes,P147,Servicios de asociaciones que sirven a las empresas,0.00154979182760979
domestico,P133,Servicios de reparación de otros bienes,P148,Servicios de asociaciones que sirven a los hogares,0.788751790117432
domestico,P133,Servicios de reparación de otros bienes,P149,Otros servicios,5.594248774028
domestico,P133,Servicios de reparación de otros bienes,P150,Servicios domésticos,0
domestico,P133,Servicios de reparación de otros bienes,P151,Compras directas en el exterior por residentes,0
domestico,P133,Servicios de reparación de otros bienes,P152,Compras directas en el territorio nacional por no residentes,0
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",P001,Maíz,59.9032940995795
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",P002,Frijoles,45.5225377245729
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",P003,Leguminosas (legumbres secas) y semillas oleaginosas,19.4533652954866
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",P004,Arroz,5.87061567043441
